trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
756,False,"{'a': 0.22376395139928926, 'e': 0.2201350584315632}",25,0,21.26929080653604,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
757,False,"{'a': 0.2661685954916029, 'e': 0.21969478831470007}",25,11,26.17613022390743,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.35109613814069374, 'e': 0.21925539873807068}",20,12,7.475535116434848,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
759,False,"{'a': 0.2533056774821345, 'e': 0.21881688794059453}",20,2,12.877230798810356,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
760,False,"{'a': 0.24526734414283016, 'e': 0.21837925416471335}",30,3,15.816361509859222,"{0: 24, 1: 1, 2: 2, 3: 0, 4: 0}",1
761,False,"{'a': 0.23214886400247436, 'e': 0.21794249565638393}",20,2,-16.042222811776195,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
762,False,"{'a': 0.2310646041202506, 'e': 0.21750661066507115}",20,11,16.343007024044166,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
763,False,"{'a': 0.3580376825373056, 'e': 0.21707159744374102}",20,16,7.3487291958898515,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.3619744044520824, 'e': 0.21663745424885353}",20,10,15.96656953007212,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.28090045392909413, 'e': 0.21620417934035582}",25,16,0.9145856067639531,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
766,False,"{'a': 0.2824216778302747, 'e': 0.2157717709816751}",25,7,14.996914115794887,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
767,False,"{'a': 0.3479744533190743, 'e': 0.21534022743971176}",20,14,10.525592027527791,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.3103665409728922, 'e': 0.21490954698483233}",20,11,-9.426153411980048,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 0}",1
769,False,"{'a': 0.24917993099040048, 'e': 0.21447972789086267}",25,15,12.870155030849876,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.2348849335534198, 'e': 0.21405076843508095}",30,0,-3.535472194121532,"{0: 26, 1: 0, 2: 4, 3: 0, 4: 0}",0
771,False,"{'a': 0.2617382347044043, 'e': 0.21362266689821077}",20,7,5.100270390370851,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
772,False,"{'a': 0.3579582039787764, 'e': 0.21319542156441434}",30,8,35.093949762769206,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.2217161388803282, 'e': 0.21276903072128553}",20,9,-0.5851838480936626,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
774,False,"{'a': 0.2944325923323588, 'e': 0.21234349265984295}",30,18,23.50784886140621,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.23798662823213923, 'e': 0.21191880567452326}",25,4,25.65715866584954,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.21458008810944504, 'e': 0.21149496806317422}",25,4,33.31138538683938,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
777,False,"{'a': 0.3430011099720687, 'e': 0.21107197812704787}",25,17,13.007452289999435,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
778,False,"{'a': 0.2141876126530479, 'e': 0.21064983417079378}",20,9,3.888395080891536,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
779,False,"{'a': 0.27745735854849246, 'e': 0.21022853450245219}",20,4,23.563487582469843,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.2149584428830767, 'e': 0.2098080774334473}",25,15,-26.446011522653876,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
781,False,"{'a': 0.23417092925591038, 'e': 0.20938846127858038}",30,7,24.933517593452788,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
782,False,"{'a': 0.24966528179574576, 'e': 0.20896968435602323}",20,0,-26.976034017508624,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
783,False,"{'a': 0.2133199105110367, 'e': 0.2085517449873112}",30,14,10.612458417159036,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
784,False,"{'a': 0.35835784874199833, 'e': 0.20813464149733657}",20,8,9.197398931701448,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
785,False,"{'a': 0.21629690622543632, 'e': 0.2077183722143419}",20,12,7.714488252233586,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.28617128999428526, 'e': 0.2073029354699132}",25,10,31.427028583317373,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.24833784666463202, 'e': 0.20688832959897338}",20,6,23.261572870610408,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
788,False,"{'a': 0.2162071246235317, 'e': 0.20647455293977543}",30,17,11.707605882134729,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
789,False,"{'a': 0.2572745790649044, 'e': 0.20606160383389588}",20,4,-10.574156742765934,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
790,False,"{'a': 0.2153588077936371, 'e': 0.2056494806262281}",20,12,-26.98535156351231,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
791,False,"{'a': 0.3113127296148246, 'e': 0.20523818166497565}",20,0,15.930708203383427,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
792,False,"{'a': 0.3617538046134463, 'e': 0.2048277053016457}",20,14,15.129218582023572,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.27237247927474184, 'e': 0.20441804989104242}",20,6,-20.729281189050553,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
794,False,"{'a': 0.2165230203445806, 'e': 0.20400921379126033}",25,10,-40.45995022064526,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
795,False,"{'a': 0.3335451155183734, 'e': 0.20360119536367782}",20,14,-30.73528459073904,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
796,False,"{'a': 0.3332514742518817, 'e': 0.20319399297295046}",30,21,19.421271261866476,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
797,False,"{'a': 0.2523452488320823, 'e': 0.20278760498700457}",25,0,-6.695782779947878,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
798,False,"{'a': 0.3429491258745997, 'e': 0.20238202977703057}",20,13,15.227782317792865,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.27107865585304564, 'e': 0.2019772657174765}",35,18,16.527122813374888,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
800,False,"{'a': 0.3525215417594635, 'e': 0.20157331118604155}",30,17,-17.348782591373187,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
801,False,"{'a': 0.26881707197608384, 'e': 0.20117016456366946}",25,3,-9.218171072421123,"{0: 20, 1: 0, 2: 0, 3: 2, 4: 0}",1
802,False,"{'a': 0.2625035717845314, 'e': 0.20076782423454212}",25,7,-8.898118419768743,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
803,False,"{'a': 0.33078275629570064, 'e': 0.20036628858607303}",25,17,3.3411886921263743,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
804,False,"{'a': 0.3593957592983703, 'e': 0.19996555600890087}",25,14,-4.090285116859827,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
805,False,"{'a': 0.3292568278558957, 'e': 0.19956562489688306}",20,15,1.9730161974140645,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.2232579117146159, 'e': 0.1991664936470893}",20,0,16.70386997585904,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
807,False,"{'a': 0.2732495961617013, 'e': 0.1987681606597951}",25,15,6.545392704624351,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
808,False,"{'a': 0.3387343698474983, 'e': 0.19837062433847552}",25,13,9.048415783159573,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
809,False,"{'a': 0.24061422957296566, 'e': 0.19797388308979857}",25,7,27.147027615240248,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.20123807458666995, 'e': 0.19757793532361898}",20,12,15.977123904288945,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.258728025879991, 'e': 0.19718277945297175}",30,22,14.942738752228,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.30373133993473456, 'e': 0.1967884138940658}",20,7,16.78447741008339,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.24747634814966019, 'e': 0.19639483706627767}",30,0,25.419522320868918,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
814,False,"{'a': 0.2504216510148697, 'e': 0.1960020473921451}",20,0,-31.618143372078055,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
815,False,"{'a': 0.3278139588427956, 'e': 0.1956100432973608}",20,14,10.417413865520437,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.32389888202214595, 'e': 0.19521882321076608}",25,2,-105.80583383030572,"{0: 16, 1: 1, 2: 4, 3: 0, 4: 2}",1
817,False,"{'a': 0.30252999955546894, 'e': 0.19482838556434456}",25,14,5.501699141029674,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
818,False,"{'a': 0.23372105051279105, 'e': 0.1944387287932159}",25,0,7.224392768849967,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
819,False,"{'a': 0.24205846405967057, 'e': 0.19404985133562946}",20,11,-70.62645510430443,"{0: 6, 1: 0, 2: 0, 3: 2, 4: 1}",1
820,False,"{'a': 0.3140854147830836, 'e': 0.1936617516329582}",25,14,18.16503485055666,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.2591199354109053, 'e': 0.19327442812969228}",20,14,11.9311232839697,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
822,False,"{'a': 0.20915662337347538, 'e': 0.1928878792734329}",25,8,28.412123357197963,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.3164427096883698, 'e': 0.19250210351488603}",30,6,33.34771907784703,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.25489867790613424, 'e': 0.19211709930785625}",25,10,23.361872612619006,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.2017556836270752, 'e': 0.19173286510924054}",20,14,12.945316426276577,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.32688845192507654, 'e': 0.19134939937902207}",25,11,22.47308103913056,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.2524814451478786, 'e': 0.19096670058026402}",25,19,10.149364185962593,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.27768175215127855, 'e': 0.1905847671791035}",20,4,14.013376469926275,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
829,False,"{'a': 0.3375325637223863, 'e': 0.1902035976447453}",20,6,2.7026348079689884,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
830,False,"{'a': 0.27964994247378083, 'e': 0.1898231904494558}",25,5,21.34715623112588,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
831,False,"{'a': 0.29629158537231637, 'e': 0.1894435440685569}",20,6,-29.278968451393226,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
832,False,"{'a': 0.2438013274433778, 'e': 0.1890646569804198}",25,0,-3.306700271059375,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
833,False,"{'a': 0.22300540807373978, 'e': 0.18868652766645896}",20,2,-4.2859420141984454,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
834,False,"{'a': 0.27874780808584787, 'e': 0.18830915461112605}",25,8,25.605772286163617,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.2629741353357456, 'e': 0.1879325363019038}",20,10,16.553818395864187,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.30294078593949775, 'e': 0.18755667122929998}",25,11,21.262893453564647,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.27341730940837017, 'e': 0.18718155788684138}",30,6,22.597492145066347,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
838,False,"{'a': 0.18834271969398234, 'e': 0.1868071947710677}",30,18,12.612895263607081,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
839,False,"{'a': 0.29816246625684373, 'e': 0.18643358038152555}",20,10,-45.32762827539834,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
840,False,"{'a': 0.28335879255620494, 'e': 0.1860607132207625}",30,11,19.354879029468325,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
841,False,"{'a': 0.19031503827255636, 'e': 0.18568859179432098}",20,14,5.179036118529432,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.2654596923458713, 'e': 0.18531721461073233}",20,0,14.297964188188477,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
843,False,"{'a': 0.2506883380567778, 'e': 0.18494658018151086}",20,9,9.16758513053394,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.2368878880428122, 'e': 0.18457668702114785}",20,11,17.567387017590523,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.2585739556627019, 'e': 0.18420753364710554}",20,0,24.454189537744487,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
846,False,"{'a': 0.2004601466424088, 'e': 0.18383911857981133}",20,8,8.050268141942917,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
847,False,"{'a': 0.3169556693312438, 'e': 0.1834714403426517}",20,11,16.724093189658934,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.2952041150930118, 'e': 0.1831044974619664}",20,10,18.606292569590778,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.1868597998748141, 'e': 0.18273828846704246}",20,5,16.612089095369985,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.31073367287145737, 'e': 0.18237281189010837}",25,20,10.506275159686766,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.2551335692178489, 'e': 0.18200806626632815}",25,9,19.740833402271264,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.25550073671606427, 'e': 0.1816440501337955}",20,12,4.43724150009991,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
853,False,"{'a': 0.23592348228375934, 'e': 0.18128076203352791}",20,11,15.597557979004062,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.3169548784311053, 'e': 0.18091820050946086}",30,15,-34.056619136507344,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
855,False,"{'a': 0.2069725703506321, 'e': 0.18055636410844195}",20,13,0.4252623846741377,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
856,False,"{'a': 0.18138660641791055, 'e': 0.18019525138022507}",20,2,14.62743123382571,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
857,False,"{'a': 0.25446583711438986, 'e': 0.17983486087746461}",20,10,2.601011684092545,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
858,False,"{'a': 0.189081075962816, 'e': 0.17947519115570967}",30,10,33.92099524601094,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.2556033816788534, 'e': 0.17911624077339824}",25,0,-6.99501583451141,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
860,False,"{'a': 0.21717934266372835, 'e': 0.17875800829185146}",30,15,22.875407038764735,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.3167110906295263, 'e': 0.17840049227526775}",25,2,-14.828102276638933,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 0}",1
862,False,"{'a': 0.2657852182161976, 'e': 0.1780436912907172}",30,3,-22.883663924330374,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 1}",1
863,False,"{'a': 0.2686016209110671, 'e': 0.17768760390813576}",20,8,21.01956196322995,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.21296237895531456, 'e': 0.17733222870031948}",20,0,22.733748644460206,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
865,False,"{'a': 0.2747738828847936, 'e': 0.17697756424291883}",20,0,10.262899769733327,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
866,False,"{'a': 0.28270251903819377, 'e': 0.17662360911443298}",20,0,-19.359559793116574,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
867,False,"{'a': 0.19233396429964295, 'e': 0.17627036189620413}",20,0,12.847947247229087,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
868,False,"{'a': 0.30866828381016553, 'e': 0.17591782117241173}",20,9,8.042216096234654,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.27227397338866466, 'e': 0.17556598553006691}",20,9,-0.9262429111101502,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
870,False,"{'a': 0.288470783365634, 'e': 0.1752148535590068}",25,9,28.1298029337205,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.2582727394492005, 'e': 0.17486442385188877}",20,0,16.848111902687208,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
872,False,"{'a': 0.223651372871981, 'e': 0.17451469500418498}",30,14,2.5315391827248446,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
873,False,"{'a': 0.3053095300606714, 'e': 0.17416566561417662}",25,1,28.61512051449745,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
874,False,"{'a': 0.24707845011215157, 'e': 0.17381733428294827}",35,15,34.874134386462956,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.24606200231733563, 'e': 0.17346969961438236}",20,1,31.92460394288178,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.23230129523831597, 'e': 0.1731227602151536}",20,0,31.23985596459655,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
877,False,"{'a': 0.28515485940875634, 'e': 0.1727765146947233}",30,0,13.50038622533609,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
878,False,"{'a': 0.2138900396266083, 'e': 0.17243096166533387}",25,3,17.46823207775082,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
879,False,"{'a': 0.23545497161578455, 'e': 0.1720860997420032}",20,7,-57.34015592013011,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 2}",1
880,False,"{'a': 0.23476141431590242, 'e': 0.17174192754251918}",25,11,10.340254908256469,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
881,False,"{'a': 0.17328046308463238, 'e': 0.17139844368743415}",20,11,13.219239006594279,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.2538630151482298, 'e': 0.17105564680005927}",20,0,22.12259529701951,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
883,False,"{'a': 0.24294890330357183, 'e': 0.17071353550645915}",25,0,35.7042508942957,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
884,False,"{'a': 0.22342579423848802, 'e': 0.17037210843544623}",25,5,33.4470627208655,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,False,"{'a': 0.2100121434408899, 'e': 0.17003136421857534}",20,0,8.547522775802683,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
886,False,"{'a': 0.2956312609593684, 'e': 0.1696913014901382}",20,0,-43.8891556874167,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
887,False,"{'a': 0.2767208792013194, 'e': 0.16935191888715792}",20,7,-15.072390151565038,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
888,False,"{'a': 0.2043937000782031, 'e': 0.1690132150493836}",20,0,4.614894487008347,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
889,False,"{'a': 0.17691057927384946, 'e': 0.16867518861928482}",35,19,26.81029498645695,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.2082314195780637, 'e': 0.16833783824204626}",20,8,14.089507653031617,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.19054708298694017, 'e': 0.16800116256556216}",20,6,22.63691735955629,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.2671909583360961, 'e': 0.16766516024043104}",25,18,11.774996461884642,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.2766938970905091, 'e': 0.16732982991995018}",20,0,35.24598211967429,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.2788452707039075, 'e': 0.1669951702601103}",20,1,19.24796990954596,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
895,False,"{'a': 0.28819533213088544, 'e': 0.16666117991959006}",35,19,9.373953516173612,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
896,False,"{'a': 0.2036415382283101, 'e': 0.16632785755975088}",30,8,13.311568236809507,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
897,False,"{'a': 0.21998476202453238, 'e': 0.16599520184463137}",20,14,11.509494438029408,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.17489830446638155, 'e': 0.16566321144094212}",20,14,12.767986051884305,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.1715336465991231, 'e': 0.16533188501806023}",25,5,-1.0266000557818933,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",1
900,False,"{'a': 0.25774613088240755, 'e': 0.1650012212480241}",20,16,8.58696369830373,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.19863235841829763, 'e': 0.16467121880552807}",25,12,3.4231011291505777,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
902,False,"{'a': 0.2079772658848556, 'e': 0.164341876367917}",25,2,-7.697089314025524,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
903,False,"{'a': 0.1967480151060121, 'e': 0.16401319261518116}",20,16,9.68539365497412,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,False,"{'a': 0.22130667213071537, 'e': 0.1636851662299508}",25,7,-23.245066952561817,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
905,False,"{'a': 0.18784890503082413, 'e': 0.1633577958974909}",20,6,10.805043767745026,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
906,False,"{'a': 0.20208782740577572, 'e': 0.1630310803056959}",20,11,15.242585953522545,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.2566578750100115, 'e': 0.1627050181450845}",25,5,28.830899003312954,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 0.2629076146539672, 'e': 0.16237960810879434}",25,8,24.931461039008592,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.21052951387515614, 'e': 0.16205484889257676}",30,13,31.17027040354782,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.162817600638304, 'e': 0.1617307391947916}",25,17,10.318157132741362,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.23774705151965292, 'e': 0.16140727771640204}",25,17,3.3650888597266757,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
912,False,"{'a': 0.22503141507316934, 'e': 0.16108446316096922}",20,14,11.978761209236414,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.17989718972142166, 'e': 0.16076229423464727}",25,17,16.518454563716496,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.2002824112800069, 'e': 0.16044076964617798}",20,13,11.672065602237804,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.21691380169997218, 'e': 0.16011988810688563}",20,0,4.793604407501929,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
916,False,"{'a': 0.1981432033975003, 'e': 0.15979964833067187}",20,14,-29.40036725956697,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
917,False,"{'a': 0.22131201587970903, 'e': 0.15948004903401053}",25,7,32.312379888530536,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.23076124146246899, 'e': 0.1591610889359425}",20,4,16.02653329742762,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
919,False,"{'a': 0.19511977551947093, 'e': 0.1588427667580706}",35,5,42.99096181293209,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.21618064221361205, 'e': 0.15852508122455447}",25,0,-19.791378663931518,"{0: 22, 1: 0, 2: 1, 3: 2, 4: 0}",0
921,False,"{'a': 0.2213529164739228, 'e': 0.15820803106210535}",25,15,18.94132013936008,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.22653860035664186, 'e': 0.15789161499998114}",25,18,15.303774003123731,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
923,False,"{'a': 0.2198349214629415, 'e': 0.1575758317699812}",20,16,7.64544724562213,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.2147412498767738, 'e': 0.15726068010644123}",20,14,-3.618275615947266,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
925,False,"{'a': 0.2322742051585414, 'e': 0.15694615874622836}",30,0,-21.661509081385596,"{0: 26, 1: 1, 2: 1, 3: 2, 4: 0}",0
926,False,"{'a': 0.17417345366268505, 'e': 0.1566322664287359}",20,6,15.041396367112698,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
927,False,"{'a': 0.19900519147276519, 'e': 0.15631900189587844}",25,11,17.674633008576716,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
928,False,"{'a': 0.2507058399956835, 'e': 0.1560063638920867}",20,0,-2.008030467579564,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
929,False,"{'a': 0.25624881890502377, 'e': 0.15569435116430252}",25,0,5.8545611083691735,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
